	id	puzzle	solution	clues	difficulty
29802	29803	...1.......4.5.39..3..7.8..1....9......237..9.69.8.....163.5.2.........3..8......	982143675674852391531976842123469587845237169769581234416395728297618453358724916	24	4.0
29973	29974	8...5.....2.7.4.6...3..1.4.67..8..5.........6.39.......5..6.27.........4.....7.19	847653192125794368963821745674382951218579436539416827451968273792135684386247519	24	4.2
30032	30033	.325..6..7..8.......5..12......9.1..4..3..8.65..6...4.8..7...292.....5......4....	132579684746823915985461273368294157427315896591687342813756429274938561659142738	25	4.0
30155	30156	..54....1.....9.6..47.........8.......3...89..9...36.27...2.....147....5....5....	965472381231589467847316259426897513173265894598143672759624138614738925382951746	22	6.2
30157	30158	.3......64.6.239...9.4....8..1...28...5.42...3....6.......7..9.7..9.86.3.........	138759426456823971297461538641397285985142367372586149513674892724918653869235714	25	5.1
30206	30207	7......29..47....3...1.5........18......2...631..4...2.2......5.8.......943.6....	731486529854792163269135748492651837578329416316847952627914385185273694943568271	23	4.0
30233	30234	6..1.........3..1997..5....5..2..16.3...9.4...4..6..35....1.......4...7..8...5...	634129758825734619971658324598243167367591482142867935753912846219486573486375291	24	4.0
30305	30306	...5.2..9..2...1.3...9..7....8......34..7.9..6...4..32....8....716...........9..4	437512869952867143861934725128395476345276981679148532294681357716453298583729614	23	4.0
30311	30312	..7.....519....64...5.1..9.7....3....6....81...9..2.3.5..3.6...4..78..........47.	637924185198537642245618397714893256362475819859162734571346928423789561986251473	25	4.6
30394	30395	..1352.7..9..7.5..7......2..........5...29.678..6.3..5.....6..3...4...1...92..8..	481352679296174538735968421963745182514829367827613945142586793358497216679231854	26	4.5
30407	30408	...84..5......3....5..6..31..7......518.94.6....2....49..61.....61..8.9.......7..	139847652682153947754962831427536189518794263396281574973615428261478395845329716	25	4.1
30453	30454	43..86.9..5......6.2.....7......1.5...5.2......2.436.....39......8..5.4.3....4..9	437186295159237486826459371743961852615728934982543617574392168298615743361874529	25	4.5
30474	30475	6.1....9.9.....34.2............8.9....46...5....45.1....681.....9.5...1...32.4..8	641328795958761342237945861765182934184639257329457186476813529892576413513294678	25	4.0
30490	30491	543.76.8...7.4..9......8.....6..2...8.56....372.......3.8...2.9...5...6........38	543976182287341695169258374436792851895614723721835946358467219912583467674129538	26	4.4
30491	30492	.....3.6..74.8..3.5.36....4.9....6....51.....24......7...249......3...7...9.5.4.2	912473865674582931583691724891725643735164298246938157157249386428316579369857412	26	4.5
30495	30496	4.3.........2..7.....6...89....8.6..7.832.9..........1..9...3...5.......8.6.75...	463798512981254763527613489345981627718326945692547831179462358254839176836175294	22	4.9
30506	30507	.7..192..4.5...........2..3.34.....2.1.5..9..7.....1......74.2...7.9.5.....6....4	873419265425367891169852473934781652618523947752946138586174329347298516291635784	24	4.9
30600	30601	...2....84..85..........359..3..1.7..5...36..8....5.9.6.....42.........7.1...293.	165239748439857261782164359943681572251973684876425193697318425324596817518742936	25	4.3
30737	30738	...2..1.4.....8..........37...9....8245....6..87..2.....83.9....3.8.5..2.21..6.8.	893267154174538296652491837316974528245183769987652341768329415439815672521746983	26	4.0
30791	30792	3....4...1.6...9...8.3......2.8.6.....94..71.....9.2..243..8.......7..5.5.......6	352964871176582934984317625721836549869425713435791268243658197698173452517249386	24	4.2
30811	30812	8...4.7.....7.3..8.1.....6...2....8....4.7.92....3.1..97..6.41..85...........9...	839645721256713948417928563342591687561487392798236154973862415685174239124359876	24	4.0
30844	30845	.7.6.....2.43..6...8....23....1.....4.......5...5.2317......7..729........8.9..6.	973621584254389671681457239532178946417963825896542317165234798729816453348795162	24	4.3
30854	30855	....7451...7..5....4.92...7.3..9.768..81....2....4...9..9..1...2.......1..5...9..	926874513387615294541923687134592768798136452652748139879261345263459871415387926	26	4.0
30904	30905	.....6......7..93....213..7.1.....645......8..76.2.1.....45....24......3.6.9.....	437896215128745936659213847312589764594167382876324159983452671241678593765931428	24	4.6
30907	30908	92..6..........6.2.8.3.....6..8.1.......7..8.74.....13..9.57...5.......1..3..95..	921764835357918642486325179692831457135472986748596213819657324564283791273149568	24	4.3
30915	30916	..3...........249.5...8...6...2..7.9..1.4.....7.1.9....4.7..2...1....9..6...2...4	423916857186572493597384126364258719951647382278139645845793261712465938639821574	23	5.0
30941	30942	4..75.....96..48..........3..5.8.....4....9....3....2.....1.3..674.......1.6.7.5.	438751692596324871127968543765289134241573986983146725859412367674835219312697458	23	5.6
30988	30989	...........826...42..1..5..4..53..1.1.....9...2.9..7.....7.96...9..1.2....3.5....	561874329938265174247193586479536812185427963326981745852749631694318257713652498	24	4.0
30989	30990	.......8...2.7....6..54.1....8.....294......8.67...4.5.9....7......6......6.58.94	473291586512876349689543127358614972941725638267389415895432761124967853736158294	24	4.5
31027	31028	.247...6.5.92.......1..45.8.3...2..4......17....9.7..3...........75.8....96......	324785961589216347671394528735162894942853176168947253853679412417528639296431785	24	4.4
31071	31072	..3..961..6...5273..........38.96.5.....1...87......6.126.5..3....2..5...4...3...	873429615469185273512637984238796451654312798791548362126954837387261549945873126	27	4.2
31083	31084	.......67.6...3....9.5.14............8.4.....37...2..4...947..3..53..9..1........	853294167461783259297561438914678325582439671376152894628947513745316982139825746	22	4.4
31132	31133	..7.8...1..1...5........4......469.8....1....95...26..3.4...25..2..6...787.......	247685391681493572593127486712546938436918725958732614364871259125369847879254163	24	4.0
31194	31195	4..27.6...5.....3........4...5..236..8..6......64...71.17.4..9...4..8......9..2..	431279685652814937879356142145792368783561429926483571217645893394128756568937214	25	5.1
31328	31329	..5...7...61..5.8...2.796......1.5..9.3.5.........7..9......1.5..9..1.....63....4	895163742761425983342879651627914538913258467584637219238746195479581326156392874	24	4.2
31341	31342	7...5............1...689..4.7..9.3..85.7....63....2.5...7...6.........9.68....715	724153869968247531531689274176495382852731946349862157497518623215376498683924715	25	4.1
31354	31355	.....728....5...372....4.....82.....73.1...9295..3.7.......29.5.4..6.........3...	165397284894521637273684519418279356736145892952836741387412965549768123621953478	25	4.6
31397	31398	.......8.....95.6.9.3..61.....4..8...8...2..5..5.69.235.......1.76........2..3...	761234589824195367953786142237451896689372415415869723548627931376918254192543678	24	4.2
31431	31432	4.73...............8.7.4.5...6..5..8..39...71...41.9...5...1....7..4......16...4.	497358126365129784182764359916275438543986271728413965254831697679542813831697542	24	4.0
31461	31462	..5.1.2...........9..8.2.4..8.5..7.......3..2.27...5636..7.....1.......4.5.2..1..	745916238268437951931852647386524719519673482427198563694781325172365894853249176	24	4.1
31464	31465	.39.1..4...4...1985..4......9..53..6....8.9....2..1.3..7........1.39.28..........	739816542264537198581429763198253476357684921642971835873142659416395287925768314	25	4.5
31502	31503	59..1..6.6..3.4..72.....1......5.......9.7...74.6....99..24...8.6.....2.85....3..	593718462618324957274569183389452716126937845745681239931245678467893521852176394	26	4.2
31505	31506	....4.........27.6..6..9..8....3.1...23..4....518..27..9...34...65........7....5.	739648521584312796216759348978235164623174985451896273892563417165427839347981652	24	4.0
31616	31617	4...8.........57....8..25...15.3....9..1...5...27..9.....9.....2.....4.7.8..4.39.	459387612123695748768412539615839274974126853832754961346978125291563487587241396	24	4.5
31639	31640	.1....94..9......7.7.1.5.6......97......3...93....2..8....8.....42......5..6..4..	613728945295346817478195263821569734754831629369472158936284571142957386587613492	22	4.1
31648	31649	.1...8...9..7...3.6.8...79.....8...5..3.65.2...23..9.......1....54.....97...4.65.	317298564945716238628453791176982345493165827582374916869521473254637189731849652	26	4.2
31670	31671	7.5.9.4.....2..6..1.......5..2...9..839.2...4.1...3..8..61.7...2...6.8..9...4....	765891432493275681128634795572418963839726154614953278346187529251369847987542316	26	4.1
31674	31675	6.....9.47.3..8..2...5.......71...6..84..63.99...8........19.8......7..12........	658271934713948652492563178327194865184756329965382417576419283839627541241835796	24	4.0
31705	31706	.3.7....8..2......4.5..2.6.....2.5....8.69....4...7.19......82.6......91....41...	136794258892635174475812963961423587758169342243587619314976825627358491589241736	24	4.9
31707	31708	38..2.......9....2..9....8..1....6.85.....4..74..539......6....635..2.1......4..3	387126549456938172129475386913247658562819437748653921874361295635792814291584763	25	5.2
31783	31784	2....4.....1.53.........451...4.1.3.9......8.6.3..95.....7.....4.69....8.8......2	295174863841653927367892451758461239924537186613289574132748695476925318589316742	24	4.9
31805	31806	9.5...37..8.......3...1..4....58......1..62...3...4.8.....6..3.29.3..6.....1..9..	915842376684973521372615849729581463841736295536294187158469732297358614463127958	24	4.9
31835	31836	.52.1.34......5.8.....9.....28.695..67..82.1...5......8.........1.....24...1.6...	952817346361245987784693251128469573673582419495371862836724195517938624249156738	25	4.4
31892	31893	.....16..9.......2.1..5...7.8..2.17....5.......2..4.9.7.6...8...536........4.87..	527341689934867512618259437385926174479513268162784395746195823853672941291438756	24	4.1
31908	31909	.....4...2..6.3.4..3.8.7.2.6.397.............41...2...3.9.8.5.7.6.........5..1...	896524371271693845534817926623975184957148263418362759349286517162759438785431692	24	4.1
31939	31940	...37......4.6.17..6.2.1..3..71..5.............9.42..62....5.1.......8...96..3...	915374268324968175768251943687139524452687391139542786243895617571426839896713452	24	4.0
32010	32011	.....6.5..4..7..8.659...7....3.6.9...1......3..83...473..4.8..........9...57....2	837146259142579386659283714573864921214957863968312547396428175721635498485791632	25	4.9
32021	32022	1..........5.96....9..5........392..4.....8...1.6.5...2...73..4.6...2.9....9..3..	136724985725896143894351726678439251453217869912685437289573614367142598541968372	23	4.5
32136	32137	2.......1.3.87.........38...2......5.4.19.7....7.5.19.5.4.1...3.9......6....8....	258469371436871259719523864921738645645192738387654192574216983892347516163985427	24	6.0
32150	32151	..6..3......7..23....2..8.6.4...8...8....54.963.........1..2..8..8.9.52.2...1.6..	426583917185769234793241856549178362812635479637924185961352748378496521254817693	26	4.2
32184	32185	........5..792...341............47.2....19......3..5..6....8.9...2.5.6.7..3......	239641875867925143415837926398564712526719438174382569651278394942153687783496251	22	4.6
32218	32219	..7..85.22...4.1.....17...667........85..3.....9.6.4........2.....3...9484..5...7	917638542268549173534172986671894325485213769329765418793486251156327894842951637	26	4.0
32219	32220	..67.4..18...........5..4......4.39.2....8....5.39.6......6.8..4.9.....6.8...1..5	926734581845219763371586429768145392293678154154392678512963847439857216687421935	24	4.6
32287	32288	.2..538..8.41...5.........71.........98..5...5..9..6.3..3..9.72....7.....87..43..	721653849834197256659482137146738925398265714572941683463819572215376498987524361	26	4.1
32294	32295	...23.6...9..14...........1..782.....8....29....5.648.4.1......5....3....2.....5.	154238679798614325236795841347829516685341297912576483461952738579483162823167954	23	4.3
32464	32465	..1.8..5.3..6..2.....1....312.4..3..9....8..1.3.....7...6..7..9....5...84.....7..	791382456384695217562174893127469385945738621638521974816247539273956148459813762	24	4.8
32477	32478	4.71....5.....6.....9.5...8....1..8.3...271.9.7...4.....3..84..12.4...3.......8..	437182965852946371619753248296315784384627159571894623963578412128469537745231896	25	4.7
32522	32523	......51...7........9..8..2.....7......49.1.3..51.3.9.6.85.......1....29.7..4..5.	834972516257614938169358742913287465726495183485163297698521374541736829372849651	24	4.0
32526	32527	..83....595.......2.3..78...1....4.9....71....3.8...7.7...2631......3.5...2.....4	178364295954218637263597841817635429426971583539842176795426318641783952382159764	26	4.6
32546	32547	..6.........3.2....2..1..48..9....81.8.79..2...36.....65..........5.46.94.......2	176485293948372165325916748769253481584791326213648957652139874837524619491867532	24	4.1
32551	32552	1.46............6.6.....81..3..12.8..2.3......9....4.....8.52.6..5..47....2..9...	154698372283471965679253814436912587528347691791586423917835246865124739342769158	24	4.4
32571	32572	1...6..5..89..2..4..4.3.1.9..87......7..26....9...3..12.............1..7.......95	123469758589172634764538129358714962471926583692853471247395816935681247816247395	24	4.0
32630	32631	38.....91...7...63....8....8..6...3..238.4...9.......2.3..47...1..3..9.5..2......	387465291254719863691283574815672439723894156946531782539147628178326945462958317	25	4.7
32647	32648	..7..5.6......9723.........3...761..59.2.......4......8..34.2.....1.2.95........7	237485961485619723916723584328576149591234678674891352859347216743162895162958437	24	4.6
32668	32669	......5841......3...6.2.......4....6.92.53........1...3.59....1.8..7..9........5.	723619584159847632846325719517498326692753148438261975375984261281576493964132857	22	5.3
32681	32682	..4..9..65...8..2........1....1......2.9.....9....6.78.3...1....4...2...8...7.249	384219756561784923792365814476158392128937465953426178239541687647892531815673249	23	6.7
32689	32690	..6.9...1...6.8.......2.3...3...2..6...9..5..47..1...2..45.....1.......7367.....9	586793241213648795749125368931452876628937514475816932894571623152369487367284159	24	4.0
32756	32757	5...17.9.......1.36.23........4.12..........5...6..81.4.........7.....3.13..64..7	543817692897246153612395784389451276261789345754632819425173968976528431138964527	24	4.3
32761	32762	5...........7.8.39...96...1..7....9...2..78.....34......821....46..........8..76.	539421687126758439874963521647185392312697854985342176758216943463579218291834765	23	5.1
32768	32769	4..7..2..5.8....7..2......96...8.1.21..6........19...5.....7.838..3..4...6..1....	439758216518926374726431859697583142145672938283194765951247683872365491364819527	25	4.5
32786	32787	....7.8.41..485......3.6.57.796..3...1...8...2......7......7..9.3.9.1..65........	653179824127485693984326157879642315315798462246513978461237589738951246592864731	26	4.3
32912	32913	..8......9..2.673....3....58....42..57.....9..9....1.....4......1.65.3..34...9..1	738945612954216738126387945863194257571862493492573186687431529219658374345729861	25	4.3
33028	33029	1.....32.....51..8...7.2...8..9....5.2.3.....9....8.....6.1.2..7.....1.9.......47	175849326342651978689732514861924735427365891953178462596417283734286159218593647	23	4.4
33053	33054	6...3...99.4..2..7.2.7......8......3...34.75..7.......5.1..8.6.....6...2...1.....	657431289914682537823759146485917623192346758376825491531278964749563812268194375	23	4.1
33092	33093	39..........3.827......1..4..36..7..4.....8311.........2..6......8.79.....1....5.	394726518516348279872951364283614795467295831159837642925163487648579123731482956	23	4.4
33150	33151	2...5..9...8..9..2.69.........2......95.....4....658....3...1......385..4.1.7..83	217456398548319672369827415836241759195783264724965831683594127972138546451672983	25	5.0
33176	33177	3..6..4.........1...29...67....26....1...........143.6..628..9.8....3.........5..	391678452768452913542931867485326179613897245927514386136285794859743621274169538	22	4.2
33206	33207	...7....3.4....8.5...158.6..7..956..92...7.....8....3....6..9...9...4...6...3..2.	865742193241963875739158264173495682926387541458216739384621957592874316617539428	25	4.0
33288	33289	....8..19.5.7....82.8..96.7.6.....9..73..1..6...4...5.9..2.......6.5.........8..3	647382519359716248218549637164835792573921486892467351931274865786153924425698173	25	4.1
33315	33316	.......45...3.2.....765.3...7........46..51...3.8...9...97.......2.9.7.4.....658.	328179645564382917197654328971463852846925173235817496459738261682591734713246589	25	4.3
33341	33342	..5...13..4...5...13..489..48......9...6...42..9..4...........3.61...8......21...	875962134946135278132748956483217569517689342629354781298576413761493825354821697	24	4.6
33370	33371	1..8...6...8.35.4.......2...89.7...2..3............6...3...2...4..6....9.5..9.3.1	145827963268935147397146285689471532513268794724359618931582476472613859856794321	23	4.2
33452	33453	.2..4....6...2.9....9....5.1.72..........38..8..6.5.....38.....5.2...14.7.......9	321549678658721934479386251137298465265413897894675312913854726582967143746132589	23	4.7
33518	33519	....175....4....9.2.....3..8....3..2..64...8..7.8.9..5.....486.1...........2....7	983617524614352798257948316895163472326475189471829635732594861149786253568231947	23	4.1
33536	33537	1.....94.98...71....6.....827..1....4...9.5.......5.8.8.2....9....36..2..6....7..	127583946983647152546921378275816439438792561691435287852174693714369825369258714	25	6.0
33543	33544	3...9..25....1...4.1....63....4....95.928.....7......11.7.2....8....47...9...5...	384796125726513984915842637231457869569281473478639251147328596853964712692175348	25	4.7
33611	33612	..9..........42...5..7.1.2......3..4.958.....7.6....5...4...9....2.1..........6.8	429385176617942385538761429281653794395874261746129853874536912962418537153297648	21	4.6
33641	33642	...75....4..8.9..6.5..1..8...3..5..91.94..8..5....7.........2...6.5..1..2.8....7.	891756342427839516356214987643185729179462853582397461915678234764523198238941675	25	5.1
33686	33687	.6..1..2...42.6.........37.....8..1..2.6...4....4.75..2...54....43...7.1...3.....	568713924374296185912845376436589217725631849189427563297154638843962751651378492	24	4.4
33693	33694	..1......86..95...4....1..7....23...........431.67......8..9.4....4...6...5.6.98.	531746829867295413429831657984523176756918234312674598678159342193482765245367981	24	4.5
33706	33707	..9.....72...9...831..85...8.63...4...........5...4.8..6.1.3.5...2...4.659.......	689431527245796138317285694826317945974528361153964782468173259732859416591642873	25	4.0
33743	33744	.1...7..8.4.2.93..9.............54.7.....1.9.....3..6..593..6....8176.....35....4	312657948647289351985413726836925417574861293291734865159348672428176539763592184	26	4.6
33747	33748	..93...5..6.....89...7..1...2....64...763.........5...7.....8...3..26.1.1..9..4..	479381256361542789285769134523897641817634925694215378746153892938426517152978463	24	4.5
33772	33773	6..4.....4.7.6...8..9.3..5..6..5....7..3...4.39.7....2.2...13.4...62..89.........	685419237437265918219837456864152793752396841391748562926581374573624189148973625	26	4.2
33779	33780	..64...2..4..3....59...6....5..2....2..96.4..4.7.........67..5.86..53...........8	386497521741532986592816347659724813238961475417385269923678154864153792175249638	24	4.5
33783	33784	3..95.4..2.......9.8....5377..3.2..49.........218...7..9.4..8..............7....2	376958421245137689189246537758362194934571268621894375597423816412689753863715942	24	5.9
33834	33835	.8.5.......7..9...2.6..7..8..1....5....4..2...3.....49.5.7....3..8..3......9.5.1.	983564172517829364246137598421396857769458231835271649654712983198643725372985416	23	4.2
33872	33873	.8..2..1..9.7.5...........261......44..3..17...9.4.2..5..9...6.......5.9.47.8....	386429715294715683175863492618257934452398176739641258521934867863172549947586321	25	4.1
33879	33880	..5.1....4......53.18..74........2.....98...6.9...2.3....8..7...5..79....4.3...6.	925413687467298153318567492584136279273984516196752834639841725852679341741325968	24	4.0
33928	33929	....7.15...56.....7..9....354....8..3.71..4...16......1....97.4....1.56..9.5..3..	469372158835641927721958643542796831387125496916834275153269784278413569694587312	27	4.8
34024	34025	8.7....6..5......9...3....5.35.2.....92...8........4.6.....41....9..5......71...2	827549361153682749964371285635428917492167853781953426576294138219835674348716592	22	4.1
34032	34033	..8.17....5....6....1.9.........68..3.2.5...1....4..6.97...23........1.2.....8...	628517493459283617731694528194726835362859741587341269975162384846935172213478956	22	4.1
34080	34081	....269......3....4..5.86......5...1.8......65.98..2....1.....92...8.....3...714.	358726914926431578417598623743652891182379456569814237671245389294183765835967142	24	5.2
34082	34083	.32.6...7....8.........76.5....2..3..2.3.5.1...78...4...4...9....89....19......5.	532169487796584123841237695185426739429375816367891542214753968658942371973618254	24	4.7
34084	34085	.4.....7...5826...9.....8..59..37.......654....2..4....6.....13.1....5......9..4.	846519372735826194921743856594237681183965427672184935269458713418372569357691248	24	4.8
34092	34093	.7......49.5....1....9.65.8...3...8.4.18..9.22........6.7..........394.7...5.....	876153294945782613132946578759324186461875932283691745627418359518239467394567821	24	4.7
34095	34096	.91..........5...8..51269...6...38.1734...6..............36..4.......1.2.1...7...	291738456673954218485126937569473821734812695128695374852361749347589162916247583	24	5.2
34105	34106	5......97....72....3.1...6.6..7...54....9....3528....98.....4.....2..7...6..1..3.	526384197189672543734159268691723854478596312352841679815937426943265781267418935	25	4.3
34193	34194	....9.51...........37.519.......7...612.8.......2...8.46.......9..3..2..1..56.3..	246793518591824736837651924389417652612985473754236189463172895975348261128569347	24	4.2
34205	34206	....3...5.43....6.21.........18........1..257.62...91.3.6..9......3...9...8.7.4..	687934125543712869219568374951827643834196257762453918376249581425381796198675432	25	5.0
34362	34363	...9...7.7...826........1..1...47..3.5....9..8....6....4...5.97....3....6.84...2.	481963572735182649962754138196547283357821964824396751243615897579238416618479325	24	5.4
34445	34446	.3.84...9..1.7..........47.......6...12......4..269..7.8..1..........384..7...9..	736842159941576238528391476879135642612784593453269817284913765195627384367458921	23	4.4
34528	34529	..5.7.....9......23..6....1...15..496....97.........8..2.94....7.3.......5.2...1.	415872936896315472372694851237158649681439725549726183128943567763581294954267318	23	4.6
34529	34530	.........8.1...2.4...3...85..2.......63..9..1..864.5.......6....2.5....34..8.1...	257498316831765294694312785942157638563289471718643529385926147129574863476831952	23	4.7
34562	34563	....8.97..68........9...16...1...3..6...2..4.52.4....77...49........7..5...3.8...	352186974168974253479532168841765329697823541523491687735649812986217435214358796	24	4.3
34623	34624	18...43.6.4.8....5..9..2.....3....1.61......4..81.......2.6..4.5..2.9.......3.7..	185974326246813975739652481923546817617398254458127639392761548574289163861435792	25	4.2
34649	34650	.2.....3..6....7....896.4..5.....3..8...43..2.31...6.8..4.7.....1..82......5.....	129457836465328719378961425542816397896743152731295648654179283913682574287534961	24	4.0
34676	34677	..32.......5.6.2.16.2...7...9.1...7.8..49.....1.6.3...........9......13..3.7...4.	173258964945367281682941753396182475827495316514673892751834629468529137239716548	24	4.2
34692	34693	..2....8.1....5..6..639....7....8....1.2....4.245.6..........9...3.2.5.1.8..6...3	432617985179485236856392147795148362618239754324576819241753698963824571587961423	25	6.2
34706	34707	..182....2.....8.5..9...1.....5...3...2.4..6...4..1...4.3.7....7...5.4.......9..6	571824693236917845849635127617598234982743561354261789463172958798356412125489376	23	4.0
34737	34738	71...4..95..7........3...4....2...1.6..541..84...6......4.3.9......283...5.......	712654839543789162986312745875293614639541278421867593264135987197428356358976421	24	4.3
34758	34759	4.6.....9..364.....5.1..4.........72..4.7..3..21.9.........27....2.631.4..5......	416527389293648517857139426539481672684275931721396845148952763972863154365714298	25	5.3
34781	34782	..1..6..3....2.1...384.....4..5......5...27.....7..4.6.97....6.......8.....93..2.	541876293769325184238419675476581932953642718182793456897254361325167849614938527	23	4.5
34783	34784	6...3...7.396...8.....5...3.2.4.6....6.9..7..1.8...46......2..1..1...8...5...3...	685239147739614285214758693527486319463921758198375462976842531341597826852163974	25	5.0
34786	34787	...9..3....26..1......14.82.7....6....63.....18..6.4..7....5...3..1........24..5.	517928346842673195639514782273459618496381527185762439724835961358196274961247853	24	4.3
34810	34811	.8.51..........1.63....2..41.......2.23.51....7...45........7.9.......6..3579..2.	684513297592847136317962854158379642423651978976284513261435789749128365835796421	25	4.1
34827	34828	7.4......15.....28..2..36.5..68.9....8.6.........21.........7...4......3..15.8..6	764285931153967428892413675216859347987634152435721869528396714649172583371548296	24	4.0
34844	34845	...2..64...8...3...1.39..7..7.5...9.38...1..65..6..4..1.....5....6..2....3.4.....	753218649968745312412396875671584293384921756529637481197863524846152937235479168	25	4.0
34863	34864	..5.68..74..3....9....9..5.1......9.....2.7..7..8..3.4.7...38.........26.9.......	915268437482375619367194258148736592653429781729851364276913845831547926594682173	23	4.2
34880	34881	3....4.7...5.6.3....617.9......4...2.6.98....5..2.6.....9...7..78.....1.15....4..	318594276975862341426173985891347652267985134543216897639451728784629513152738469	26	4.2
34946	34947	2..8..7...7...5.93..1...26.....4.......372.1..6....4..8....3...7...8.9...3.9...5.	293861745678425193541739268127546389984372516365198427819253674752684931436917852	25	4.8
34996	34997	3.2....9....9....4.4..8.2.3.1.2..7...5.....6...759.3..1...6.5....812.....6.......	372451698586932174941687253619243785453718962827596341134869527798125436265374819	25	4.3
35022	35023	......6.....9..53.9.5.......6...5....34....8.....27..427..3........927...89....2.	843251697617948532925763418162485973734619285598327164276134859351892746489576321	23	4.4
35091	35092	...2.9.4....64..1..2.......6....3.9.1.....47..9.4.8.267.....3.....197.....8......	861239745973645812425871639654723198182956473397418526749582361536197284218364957	24	4.0
35098	35099	....8....8..6..4.326..47.8.67.3..8193..............5.....5...2...97.6.....1......	954183672817625493263947185672354819395871264148269537436598721529716348781432956	24	4.2
35116	35117	.....47.65..2...4..4..6.....7...921...9..2....1..3..9.....93....5.1....81....8..3	921384756536271849748965132873649215469512387215837694687493521354126978192758463	25	4.7
35131	35132	1..9.5.3.....2.....2.31.6.7....7.2...8..4.175.31.............8..4..3...18......2.	176985432354726918928314657465178293289643175731592846697251384542839761813467529	25	5.6
35173	35174	3....84..6.1.74.....21...........59..8......1.....2.344...5...91.56.......8.4..2.	357298416691574382842163957234716598789435261516982734423851679175629843968347125	25	5.5
35190	35191	..2.87.......13....6.....9..7.8....9..3..57....9..62.....3.485...5.......1......4	432987165597613482861542397674821539283495716159736248926374851745168923318259674	23	4.5
35213	35214	..1......7...9.......6..2.5.3...654.17..48...5.......682....6....32..4.......5.1.	361752894752894163489631275238976541176548329594123786825419637913267458647385912	24	4.5
35239	35240	65.1.......9.5...31....8........3.6..7......5..2..437........5.4.13...9......27..	653129487289457613147638529514793268376281945892564371738946152421375896965812734	23	4.5
35276	35277	........1.7.48..9...2.6..3........43.58....6.3.6.17.58..4.3...9.....6.....7..5.8.	683529471175483692492761835719658243258394167346217958564832719831976524927145386	26	4.1
35318	35319	....46.1...97..2...8...2..6..1.5...8.6.......5.2.........2..6.39.8....5..7....98.	237946815659781234184532796791654328863129547542873169415298673928367451376415982	24	4.5
35364	35365	..9.3.1..5.......9..3..4.7.8......4....15...2.92.46.5..6.9....77....8...........4	479532168526781439183694275851279643647153892392846751264915387735428916918367524	24	4.0
35387	35388	3..5......1...3....4..2.7..5...6.3.4...7..6....39..2.8.....1.8..36.8....17.......	389547162217693845645128739591862374824735691763914258952371486436289517178456923	24	5.3
35475	35476	.9....82....6..5..6.3....7...5.......8...3..2..987.36......6.....6512.8.....9..3.	594137826178629543623458179365241798781963452249875361957386214436512987812794635	25	5.3
35513	35514	..1.3.5....49..7..5....4..8..8.7..6..7..4.....1.....3....8..2..8.5.62...32.......	791638524684925713532714698458371962973246851216589437167893245845162379329457186	24	4.3
35533	35534	.5...6.....921.........92.1......96....5....87..3.......8.....72..8.4...4.5.2....	152736849849215673637489251583147962914562738726398514398651427261874395475923186	22	5.4
35638	35639	.........3.9..2..78..1....954.........82.7.1..7.84......4.6.2.3.....8..4...93..6.	467395821319482657825176349542613978938257416176849532794561283653728194281934765	25	4.2
35692	35693	..4.....8.8.6...1...5..4.3..3.1....7.....6.5.4..8.2...8.3.9..41.9...........13.9.	964731528387625914215984736632159487178346259459872163823597641591468372746213895	25	5.2
35772	35773	5...3..7.3..92...1.........1.5....9....2.......21584............7.54.8..91.8....6	581634972347925681629781345135467298468293157792158463856319724273546819914872536	24	4.2
35781	35782	7...5.2....96..1.......9.5.8.....63....1.3.....38....7......38.5.2......9...45...	786451293259638174341279856824597631675123948193864527467912385532786419918345762	23	4.9
35868	35869	..4.1....6....9.2.5...24.6.9....5.7...7....8..8....6.5......2...4.96...8..63.27..	724613859618579423539824167961485372457236981283791645375148296142967538896352714	26	4.0
35891	35892	.2.19..53.6..231......75...3......8...7.8..2..5....4...3......5..6.3......17.9..4	728194653465823197193675248319542786647381529852967431934216875576438912281759364	26	4.4
35970	35971	4....9..62...6...8...3.8.....7.....59.8...14...4..17..1...57.9..3..........9..26.	483179526291465378576328914317294685958736142624581739162857493739642851845913267	25	4.2
35971	35972	..8.9...66....281..4..3..........6..5.47...2.2..5....4.....8..38......62..7.1....	728195436635472819941836257173924685584763921296581374412658793859347162367219548	24	5.8
36034	36035	.....1.........54.8.457.....6..93....2.....7.....1..89..68.4..3.3.........26...1.	657341892213968547894572631768293154921485376345716289176854923539127468482639715	23	4.2
36057	36058	...8...2..8..97...6.9......7.8..5.6...4....73.3.9........4.3.........18..5....7.6	175864329382197645649532817798345261514628973236971458867413592923756184451289736	23	4.0
36078	36079	........2.971....5.1..47.3.........73.47..25...1.9......9..2....8..1.4.......6...	643958172897123645512647938958264317364781259271395864139472586786519423425836791	23	4.6
36090	36091	2.8......6....9..4..12........76......9..16.7...8..........69.54.6....3...5.3.26.	248657193657319824931248576512763489389421657764895312823176945496582731175934268	24	4.1
36108	36109	..67..........9.5..1.5...4..8.........5.6.9...71.25..8.9.2...13.6..1.4.9.........	856741392243689157719532846684973521325168974971425638498256713562317489137894265	24	4.5
36178	36179	...4.....5....379....5.1.4...6..8.7...4.....28..34.9...6.....1.3.7...5..48..6..3.	173489625548623791692571348956218473734956182821347956265734819317892564489165237	26	5.2
