	id	puzzle	solution	clues	difficulty
547	548	4..27..3.......5.6.1.5.3....5.....9...39.46....7...8.....1.9....243.8.........4..	495276138832491576716583942651827394283914657947635821378149265524368719169752483	24	0.0
548	549	...6...2.1.52....64.........9.1.......3.8.1..7....3..9.2..7.6...19..........9..45	938614527175239486462758913896147352253986174741523869324875691519462738687391245	23	0.0
549	550	...1..3....9..8......9..7.262.....35358...4....4..2........7.6.27.4.3...96....5..	782146359539728614416935782627814935358679421194352876841597263275463198963281547	26	1.4
550	551	.....7.1........346..19.8.7..75..9.8.2.........58....1.3.6.1...14.........6.7....	284367519971285634653194827417523968829716345365849271738651492142938756596472183	24	1.5
552	553	....1..7......91.52......6.4.........3.8.47....9.2.8.....16.38.1..3..9.7.2.5.....	853416279764289135291735468418973526632854791579621843945167382186342957327598614	25	0.0
553	554	........9.6.8.75.....2..1............5.16..8.3...524....7....6.9..7....48.3.....1	182534679469817523735296148691478235254163987378952416517349862926781354843625791	23	0.0
554	555	2..4..1.88.7..1....3..2...7.95..68..4............5...3..8....3.5.3.7.9....1....7.	259437168867591324134628597395746812486312759712859643978265431523174986641983275	25	3.0
555	556	1.9.......6......33...94.2.7..........2..9.1...64.79.......1.8....3...5..5.8..7..	189235476264718593375694128798123645432569817516487932627951384841376259953842761	23	3.4
556	557	.8..7...2...4..91......2..68..31.....21....6.......75....1...87.4...6...7...54...	986571342275463918134892576867315294521947863493628751652139487349786125718254639	24	0.0
557	558	5....1.4.87....1...96.....8..35.....7......839....27....1...8.4...65........4...7	532871946874965132196234578263587419715496283948312765651723894487659321329148657	24	1.9
558	559	7..8.42.1...1....5..2..6...........6218.37...9.5....3....98...4.......6...3..1...	736854291489123675152796483374519826218637549965248137627985314541372968893461752	24	0.0
559	560	.4...62...2..3.56.3..5....1..........6..41.....57.3.2.4..9...3...7..5..4.....79..	541876293829134567376592841234659178768241359195783426412968735987325614653417982	25	1.8
560	561	......8...1.93.24....7....3..5..7..9.396...84..6.......8.4...1.....897....7..3...	673524891518936247294718653125847369739652184846391572382475916461289735957163428	25	2.1
561	562	78...5.4..6..4.3....57..9..6..17....43...6..8......61.8.......39...57.....3...5..	789635142162948357345721986698172435431596278527483619854219763916357824273864591	26	2.2
562	563	86.9..1..4..2....7..9..4.6...7.4...6...3......4...5..12......9.....3.2....31.2..4	862973145451286937379514862137849526528361479946725381214658793695437218783192654	25	3.6
563	564	....14......3..7...73..69..3...8...41......6......3..151.6.....7..541..6.4......8	295714683861392745473856912326189574184275369957463821519628437738541296642937158	25	0.0
564	565	..7.61......8..2..8.1.23...9.......3.......54..6.7....3...1...827.9.4...5.4......	427561389635849271891723465952486713783192654146375892369217548278954136514638927	24	1.4
565	566	.3.......1....3675..72....1.9..28356..5..........4.9.....78.....1..62..7.......8.	536871249182493675947256831794128356825639714361547928259784163418362597673915482	25	0.0
566	567	.5.41...9........87...2.4..31..4.9.6.6.....3...83.....8........92...........31.7.	253418769194673258786529413312745986469182537578396124837254691921867345645931872	23	0.0
567	568	1............69.7.8.65....46....32...37.9.1.52.....7......5......4.........73.8.9	159347682342869571876521934615473298437298165298615743783952416924186357561734829	24	0.0
568	569	..635....78..6.9.........8..5.2......28.....14.38..2...6......3....2.4......961..	296358714781462935345917682657231849928645371413879256162784593579123468834596127	24	0.0
569	570	....7...6....94....251....49....8....7..49....68....5738....7.....3..6....6...2..	894572136613894572725163894932758461571649328468231957389426715247315689156987243	24	0.0
570	571	.....32.43....5.7112.....5....4....79.72..8...6.......8...6..9..3.7..54......8..6	759613284384925671126847359513486927947231865268579413875364192631792548492158736	26	0.0
571	572	.1.........6..2.37.....748....34.1...4.....73.61.9.....9..78....3.....9.2..5.....	417983562856412937923657481782346159549821673361795248695178324138264795274539816	24	0.0
572	573	..5.7981.8.64...3.....2....16.....7.....84..2...9...636.1.....9.5...2.....3......	245379816896451237317826594164235978739684152582917463621543789958762341473198625	25	0.0
573	574	1..67...88..5...4.......1..3.2.8....5982..........65...1..3...54.....2...8...9..3	159674328827513946634928157362185794598247631741396582916432875473851269285769413	25	1.7
574	575	8.9.3..2....95..1..6....3......1.47..53.....1...4.8...6.........17..2.5.........9	849136527732954618561287394298513476453769281176428935685391742917642853324875169	23	3.8
575	576	.61...8.....83...13...1.9.7.5..8...........25..63..1..67...5.4..3.....7....4.....	561749832729836451348512967457281693813964725296357184672195348134628579985473216	24	0.0
576	577	....6...5.8.3.26....5..1...97...3..6.5...68.42....4.7.....8.9...........4.....2..	342968715781352649695741382974813526153276894268594173526487931839125467417639258	23	1.2
577	578	.....61...54.....328..1.......46..2....7..8......9...5.4......2....28.476..3...1.	973246158154987263286513974839465721415732896762891435347159682591628347628374519	24	0.0
578	579	.1..7...4.7.8.45.....5.93...32.5.......6.34.1......6...2.76..5.9........1.5......	519376284273814596846529317632451978758693421491287635324768159967135842185942763	25	0.0
579	580	..6.....5.....64.....195.7.8..9....743.7..1..9...4.....9.....86..1.........4.2.1.	186274395759836421243195678812963547435728169967541832594317286321689754678452913	24	1.4
580	581	.8..9...2....3..4.7.5..4...91..5267......1..8.3.9....1..8...........7...29.....5.	483795162129638745765124389914852673652371498837946521378569214541287936296413857	24	0.0
581	582	6..8.4.....3....26.8.7.2.9....1...........1755.2............9..9...8..1..4..1.3.8	629834751473591826185762493764158239398246175512379684851623947936487512247915368	24	0.0
582	583	..68.4..3.8..29..........5...91....75.7..64...6.94.5..8....1.62....3......2....7.	956874213183529746724613958439152687517386429268947531845791362671235894392468175	26	1.4
583	584	..3.7.4...9..6.......8..5.2..2.....9.3..1.....84...31........8.4..72.....1.....3.	623175498895264173741839562172358649936417825584692317357941286468723951219586734	22	1.2
584	585	3.8..6...1..2.3.8...6....13.5.3....2..2....6.6.....9.....7..8.......2.47.4189....	398146725174253689526987413459368172812579364637421958265734891983612547741895236	26	3.2
585	586	....7......8...2.123.4........8.74..3.561.....6.......9...4.17..2...98....4.5....	549271683678593241231486597192837465385614729467925318956348172723169854814752936	24	0.0
586	587	.....1.256.9..34......7....3.49...6....18..538..........579..16.....2.......6....	783641925619253487542879631354927168296184753871536249425798316968312574137465892	24	1.6
587	588	.5...8.......24..5.3..5.94.9..8..2...8.7....3..3...19.4.9.1..............2.4....1	154978326697324815832156947965831274281749653743562198479613582516287439328495761	24	0.0
588	589	68...1..2..537........89...73.......164.2..57......4....8.4....3..1...7..7......8	683451792495372186217689534739564821164823957852917463528746319346198275971235648	25	1.9
589	590	9....42....1...7.3....6....7...3..1.69.2.....1.8..6....6....3.....8.1...8.2......	936174258241589763587362194754938612693217845128456937469725381375891426812643579	22	1.7
590	591	4..6...8....438..........9.1.8.6......9.....23...458..69.7..........3.2..12....3.	435692781971438256286571493148269375569387142327145869693724518854913627712856934	24	1.6
591	592	74.5.......2..8......3...953......4..9...7..6.2.....8......13....6..4.....8.9.4..	743569821952178634861342795385926147194837256627415983479251368236784519518693472	22	0.0
592	593	.143....9.5.......9...6....6..98...3...547.8.2.........296....4....9.......2.51..	714358269856429731932761548675982413391547682248136957529613874167894325483275196	24	2.3
593	594	1..3......3..5...4..7.1483...6..1.......8..7.8..2..9..5.......2..9....6.32.....4.	145398627638752194297614835476931258912586473853247916564179382789423561321865749	24	1.4
594	595	....8.6....4...9.5538....7...27......9.8.4.37...59.2....7....6...69.7........2..1	179485623264371985538269174852713496691824537743596218427158369316947852985632741	26	2.9
595	596	9....436..3..2...1.1....7.4.....3.9.......87...1..6.3.894.......2.4........67....	972514368436827951518369724245783196369142875781956432894235617627491583153678249	24	0.0
596	597	29.7..35....1.............498..23....346.7.82......1...4...1.......6..2....9.25..	296784351478135296315296874981423765534617982627859143842571639159368427763942518	25	0.0
597	598	.4....79..7...5.3.5...3.1..2.9.5.46.16.3.......5.............1....76......2..9..6	843216795971485632526937148239158467164372589785694321657823914498761253312549876	24	0.0
598	599	6..9...8...1.43.........59.4.......593.41.......53..7..6.2.....2.........7.....48	642975183591843627783162594417628935935417862826539471364281759258794316179356248	23	0.0
599	600	7....5.93..4.8..658....3.7.5.18....7......1.......9...19.2.8....7.4......4..1....	712645893934781265856923471521864937369572184487139652193258746275496318648317529	25	0.0
600	601	1.8.4....3..69.4......3..569.6....71...75....5.3.............27.4.5.6.9..........	168245739352697418794831256926483571481759362573162984635914827847526193219378645	24	2.7
601	602	.............5..8..2...619..4...8....7.6..8..58..29...2...8..57..4.3....1..7.....	865193274419257386327846195641378529972615843583429761236981457794532618158764932	23	0.0
602	603	.7.19..3...4.......3....96.....3.4.....7.23..1....6......6...8..97..1...56.....1.	675198234984263175231457968726835491849712356153946827412679583397581642568324719	23	0.0
603	604	..7........6..8..9.4..3...8...1.59.7.94....2....2..3...81.67......4......3...95..	857941632326758419149632758263185947594376821718294365481567293975423186632819574	24	2.2
604	605	6...1...58..9..6..1....52.......2..7..1.6.......3.........57..3..9.4..7..6......8	692418735857923614143675289936582147581764392274391856418257963329846571765139428	22	0.0
605	606	.6...5..2..7.3..142......9...38.....5.4..91.........6.95.1.6..3............2.3.75	461795832897632514235418796613827459584369127729541368958176243372954681146283975	25	1.3
606	607	259..3........2..7..8.5..4.........88.61......21.9.......4..291..2....5..9.......	259743816614982537378651942935264178846175329721398465587436291462819753193527684	23	1.4
607	608	.5.13....1...4.......8..5..2......8.3...8..9...17.......2.6.9.169...3..4..7....6.	758136429126945738943872516269354187374681295581729643832467951695213874417598362	24	0.0
608	609	1...6..43....7..68..8.......4........56...9.....4.3.8...5.4....7..1.8..5.2.....3.	192865743534971268678234159849516372356782914217493586985347621763128495421659837	23	0.0
609	610	.7.5.18.........57.8....2.3...9....2.1..3.6..3....8........7......61..9.1..3..58.	273541869961283457485769213748956132519432678326178945654897321832615794197324586	24	2.1
610	611	...7..6..15...6....3.....7..9...1.4....94.31...3...2.9..6.1.9...4.....8.....7.4.2	824753691157496823639128574598231746762945318413687259276814935945362187381579462	25	0.0
611	612	.4..8....36195.......7.6...5......17..2..5....7.....63...8.4..96......3.8..26....	745381926361952784928746351586439217132675498479128563253814679614597832897263145	25	0.0
612	613	.28......5...6...4....8..9.9.2...3...1.....47...87......43...8..857.....2.....46.	628497531539261874741583692972614358816935247453872916164329785385746129297158463	24	0.0
613	614	.6..94...42..3...1..3.......5...2...6..1...8..348.7.5...8....3.7.....8.......64..	167594328425638971983271546851942763679153284234867159518429637746315892392786415	24	2.4
614	615	.....69..5...7..3..2......6.924.167......9....845....2...31....6....4.1.........9	843156927516972438927843156392481675765239841184567392279318564658794213431625789	24	2.0
615	616	..8.5.3..1..3....86..2.85..31.564....69........4.............7.9..7..1.65..43....	498651327125347968637298514312564789869173245754829631286915473943782156571436892	26	2.4
616	617	2..8...1.89.5....2....91......3..85.4.31....6.5..8...7.67......5.2...6........3..	235867914891534762674291583726349851483175296159682437367458129542913678918726345	25	1.0
617	618	.9..157...3......8....4.6...1..8..9..6..7.3.....6...8..84.....32....9........3...	698215734435796128721348659317582496862974315549631287984127563253469871176853942	22	2.0
618	619	.2.......3...6.....4872.39...9....542...........13.6...63.....1......47.8..4.1...	926318745375964812148725396639872154281546937754139628463297581512683479897451263	24	1.4
619	620	..57....41....57..8.........8..92.1........892..6..4...4....6..3....1..8..65.....	635719824129845763874236195487392516563174289291658437748923651352461978916587342	23	2.3
620	621	.865......1...2.8...2...6.......71.3.7..3...6..9......9...582..3..7...95...2...1.	486591732713462589592873641264987153875134926139625874941358267328716495657249318	25	0.0
621	622	...495........71...5......3.2....7...89.3.26..3..52..9.1.9...8..7.1.......2..6...	163495827298367154754218693521649738489731265637852419316974582875123946942586371	25	1.6
622	623	.4.......3...5...7..843...1..2......8.1.....4.9..1..68.1...52......8.5.39......1.	147968352369251847258437691672894135831576924594312768713645289426189573985723416	24	0.0
623	624	..3......6..5....895.8.1..6.3...461.1.......4...6.72..38.9.....7.1....3..........	813769542674532198952841376537284619126395784498617253385976421761428935249153867	24	0.0
624	625	18.....9.4...3.........1.8...6..914.7....5....9.478.....79..6.3...2...5......6...	185647392469832571273591486856329147724165938391478265517984623648213759932756814	24	0.0
625	626	....4.....8...2..55.....2.4.3..9...64.1...9......1...3..9.7..6......4.7..48....32	692541387184732695573986214837495126461327958925618743259873461316254879748169532	24	2.2
626	627	......36..2.73.....89.........4.1.8.5....871....5......5.2...9..94.........8.463.	745189362126735849389642157967421583532968714418573926653217498894356271271894635	24	1.9
627	628	2..........56....4.7....8.....4.3..13..7...6.5.6.1....7......5..1..4..73....2.9..	268394715135678294479251836987463521321785469546912387794836152812549673653127948	23	3.1
628	629	....3....92...7..5....8..746...4......7...93.......7.14....52.8....2..5...9.....7	714536829928417365365289174693741582147852936582693741436175298871924653259368417	23	1.5
629	630	.......7.....65.98...9..2....17.9....8.2....3.53...7...3..28.6.624.1.5..8........	395842671472165398168973245241739856786254913953681724539428167624317589817596432	26	0.0
630	631	82...93......1.9.5.3...7..26.8....3.9.3..5....7.......3...4......6...1.4.958.....	821659347764312985539487612658124739943765821172938456317246598286593174495871263	25	2.3
631	632	....6..5....3......1...93......7.4.94..6....35......8.3......7..7..9...2..45....1	943261758752348196816759324238175469497682513561934287329416875175893642684527931	22	0.0
632	633	...8......2.1..5.6.1.3....9.3..6.....8.5....7....9...2.....7.851...4......4...92.	376859214829174536415326879537462198982531647641798352263917485198245763754683921	23	0.0
633	634	.412...........8.93.7.......1...7..2.8....1..9..34....2.67..4.......8..1....9.3.7	841259673562173849397864215614587932783926154925341786236715498479638521158492367	24	0.0
634	635	..542....3..7..418.6........4...2..1......9.55...7..3.....873...5.9...8...7.1...6	175428693392756418468193572849532761736841925521679834614287359253964187987315246	26	2.8
635	636	.39..1.2.2.457........8.4....2......5.761..4.36......9........56..8..7......59...	739461528284573916156982473412395687597618342368247159941726835625834791873159264	25	0.0
636	637	...18......1......9..54.26.6..9.............3.9746....5..3.....16..9.4..4.3.....2	256189374741236589938547261625913748814752693397468125579324816162895437483671952	24	2.5
637	638	.8.....2.....2.5..23.75........6...8..6..37..9....7..1.........4.5..236..9...6157	587614923619328574234759816743561298126893745958247631361975482475182369892436157	26	0.0
638	639	.......79.3..2......65....4.18.....7.7...24..2..8.93..3....1.5..9...8.....2.6....	425183679739426518186597234618354927973612485254879361367941852591238746842765193	24	2.0
639	640	...4.3..62....8...6..1........9.764...4.5.1..5.......27.9....8..6....52.1..2..7..	857493216291768453643125897382917645974652138516834972729546381468371529135289764	25	2.6
640	641	5..........6...48..78.35...........445...26.7.....39.............92.6.186...582..	594861372136729485278435196963517824451982637782643951825194763349276518617358249	25	1.3
641	642	7....4.....2.6....9....7.....7..5..2.......6..6.9.2........39..425..98..3.9.4.7.1	756394218142568379938127645817635492293481567564972183671853924425719836389246751	25	1.2
642	643	..1.....7..8.7..6..5.3.4......5.9.......6...5......1.381...5.....68.2........3.26	491256387238971564657384912124539678983167245765428193812645739376892451549713826	23	0.0
643	644	..89..7.2...3.6...4....8..9..452.8..1......4.69.4.........5.6.8..6...27.......1..	318945762529376481467218539734529816182637945695481327241753698856194273973862154	25	0.0
644	645	...5..3.......78..75..8..6............1.5..3.39.27...5..9..1..62......1...864..7.	984516327613927854752384961425163798871459632396278145549731286267895413138642579	25	1.5
645	646	.....21..6..87...95....6....89.....17..4..28...12....3.....4.18.6..1.......6.7...	348952176612873549597146832289735461736491285451268793975324618864519327123687954	25	0.0
647	648	4.6........985.....5...2.3....1.6......7..8....3.9...6.3...1..2.9.28...36...4.9..	416379258329854761857612439948126375261735894573498126734961582195287643682543917	25	1.9
648	649	..9......2....7..5......427.971...6.4....21....1..95.49.5.4....87...........3.6..	719425386234867915586913427397154862458672193621389574965241738873596241142738659	25	1.8
649	650	.45.8..3.........83....1.4.4679....1......7.5...3...6...1..2......8...5773...6...	945287136216439578378651249467925381893164725152378964581742693629813457734596812	25	0.0
650	651	1...........7..6.8..5.......8.47.5...51..9...4...36.....7.4.9....9...3.6..8.2..7.	136892745924715638875364291683471529751289463492536817317648952249157386568923174	24	0.0
651	652	6.....8..2374.......9...2.3...19...7..6.4..5.5...........2...1....6.3..4..3.5.6..	654932871237481596819567243382195467796348152541726938468279315925613784173854629	24	0.0
652	653	5....7..1..2.....6..76..5..4.....19.....3..7...92....3..3.4....1....3....8.71..4.	546327981892154736317698524438576192261439875759281463923845617174963258685712349	24	1.1
653	654	...6....4.......75......8..23.4.9..88.51....24....5.9..23..1.6..67...4....45....3	759618234318924675642753819236479158895136742471285396923841567567392481184567923	27	0.0
654	655	..8.57.....23..4....3...9.58.....3...9.6...5....84......1.....3.2.....96.5..7..1.	948157632572396481163482975816725349497631258235849167781964523324518796659273814	24	2.7
655	656	..5.2......3.642.......93.........71..6...8.232......4.....179.9..6.3....1.4.....	485327169793164285261589347549832671176945832328716954834251796952673418617498523	24	2.1
656	657	..8.3.6...............41...9..5.8....3.9.726...5.......2...3.84......52..7......3	748235619351796842692841357967528431834917265215364978129653784483179526576482193	22	1.4
657	658	.........842..3...9...78..6.5.....69.......3.6.....18.3..8.1..7..95......6.2..5..	576912843842653971913478256251384769798126435634795182325841697189567324467239518	24	1.9
658	659	.6....51.....67......2..9..1.4.2......3.....5..65.3.945...89...7....58...1.......	467398512295167438381254976154926387973841265826573194532789641749615823618432759	24	0.0
659	660	..87.9...9..........7.5.1.47.3.......61....7.......5.1...63..42.....5..6.3.92...8	318749625954162837627853194743516289561298473892374561185637942279485316436921758	25	1.3
660	661	..4..5.....7.34.28.2......5...26...7..1....3.....9..5.....4.76..6...1.........8.9	694825371517934628328716495945263187271458936836197254182549763769381542453672819	23	0.0
661	662	..6.8..9..7......4......62..2...3...4.9......5..6.7.......68....13..9....6..4.3.2	146582793872936514395174628627493185439815267581627439254368971713259846968741352	23	1.2
662	663	.938..6..1.......27.2..13..3........2.8.6.1...7..89.......54.7..3..1.4.......7.6.	493825617185376942762491358359142786248763195671589234916254873537618429824937561	26	3.1
663	664	...1....3.93...8..6....5..7.1.4.3579.....732...8.....45...94..19...5.......3...9.	725168943193742856684935217216483579459617328378529164537294681941856732862371495	27	0.0
664	665	5.....9....839...56..8..1.....24.....79..8....2.....4....6.273.85.17...........5.	537461982218397465694825173386249517479518326125736849941652738852173694763984251	25	1.7
665	666	......2.........34.8.53...75...9......685....14.....7.3...7.5.67....9.4....6.....	631748259257916834489532617523197468976854321148263975392471586765389142814625793	23	1.7
666	667	9......84..2.........3....5.1..3..4.76..2....2...71........8..3.3.1.59.842.....6.	975612384382459617146387295819536742763824159254971836591268473637145928428793561	25	0.0
667	668	7....13........57.....7...6..51.6.....39...1.6..4...8...1.....4.32..9.....96...3.	754261398326894571198375426985126743243987615617453289861732954432519867579648132	24	0.0
668	669	54.....7....58..2......93..6....2.4...2.41.....37........9...5.....5.4...8.6..1.3	549236871361587924827419365618392547752841639493765218134928756976153482285674193	24	1.9
669	670	.458...6..8..1.3..6..7....5.52....98..1.....29...4.7..3.4...6.....38..7..........	145839267287516349693724815452673198761958432938142756374295681526381974819467523	25	0.0
670	671	......3.4.85.14.9...9......2...6....7..321....1....9.........72.....745.82.....1.	172958364385614297649732185258469731796321548413875926534196872961287453827543619	24	0.0
671	672	..37..851....32.....61........9...863.......9.9...4.1.7.........19...4.8.2....3..	243796851981532674576148932154973286362815749897264513738429165619357428425681397	24	0.0
672	673	4.3..7...9.....32.........5....5..398.7.34.............8...24.....5...1.675..8...	453297681918645327762381945124756839897134562536829174381972456249563718675418293	23	1.7
673	674	9....8..6......1...65.2.....8..7...4.....29.5..1..5...3...89.7...2.61.....4.....8	927518436438697152165324789589176324673842915241935867356489271892761543714253698	24	1.5
674	675	47..1.83...8........6...4.9.....26....5..1..2.39.76......7.8.5..9..........46.3..	472519836918634527356287419741952683685341972239876145163798254594123768827465391	25	2.2
675	676	....8..5.6.4..23......3.8..3............1....9..2...17...127..6..78......4....2.5	123689754684572391795431862312765948476918523958243617539127486267854139841396275	23	0.0
676	677	7.41..........6.843..5...719..3..5..2.7.9..1.5....1.3........2...59.8...6.......5	794182356152736984368549271981367542237495618546821739819653427425978163673214895	26	0.0
677	678	7.....9....63..7.8.......4...8.34.5.4....6.9..6.58........1.5.6...6...7.....49.8.	731428965246395718589761243128934657453176892967582134394817526812653479675249381	25	0.0
678	679	98..4.....1......4.....9..74726...19......6.......4..534..1....5.....3....9..7..2	985741236716328594234569187472653819851972643693184725347215968528496371169837452	24	0.0
679	680	38.9...5..9.....3..42....1.....6.....165.....7....8.244..75......5...1...7.2.4...	387916452691425738542873916924367581816542379753198624468751293235689147179234865	25	1.6
680	681	9..1..3.......3.87.48......6...1........5..19.7......2.2.9....5...3...9......76..	957182346216493587348675921692714853834256719571839462423968175765341298189527634	22	1.8
681	682	..6.8..522....17....1..........364..5.........9...7....8.9..51...48..3..9....2..7	346789152259361784871254963127536498563498271498127635782943516614875329935612847	24	1.9
682	683	...1.4..........53..5..261......6..24...7...8.1.3.....3....1....6.2...3472.......	693154827271689453845732619587416392432975168916328745359841276168297534724563981	23	0.0
683	684	2....1...9..5.......6..2.4.6..........5...67...16.4.25..7.15......4.8...1...2.39.	273841569984563712516972843629157438845239671731684925497315286362498157158726394	25	1.1
684	685	.1..7..3.......15..8623....2..........7.9.2.3.....6.9.1..5.346....7.....9...4....	419875632723964158586231974291357846657498213348126597172583469864719325935642781	24	0.0
685	686	.........9......57.....269...5...819.84.......7.5....2..14.3...5.39...2.....167..	316795248942861357857342691235674819684129573179538462721453986563987124498216735	25	1.0
686	687	..7...8......962..84..........9.16...3.25.9.........5......836.5......1.2..6.3...	697142835315896274842735196754981623136254987928367451479518362563429718281673549	23	1.5
687	688	........3...5...7.....938.19...7615.7......4..8..1.9....43..6..12.........5..1...	298147563613582479547693821932476158751938246486215937874359612129764385365821794	24	2.8
688	689	25.4.........2.......67.89.1.....9..5..3..68..3...8..1..2.8.4.....5....7.7.......	258439716967821345341675892186254973529317684734968521612783459893542167475196238	23	2.2
689	690	.6....87.....7..43........2.2..6...9...1....55.72..46.9...862.....39....17.......	465923871281675943739814652824567139396148725517239468953786214642391587178452396	25	0.0
690	691	....5.9...4.9...28..2.......6..4..8........911..5.6....7......4.168......9.6.2...	731258946645931728982467315367149582854723691129586473278395164516874239493612857	23	0.0
691	692	4..7....97....8.1..8..........5.16..5.19.34..64........65.1..8..7....56...4....2.	412736859759428316386159247897541632521963478643872195265317984178294563934685721	26	0.0
692	693	..7......8...1..5..4693.7...2..9...1......69.3..4..5.84..3..8........9...8.5.....	257684139893712456146935782524896371718253694369471528472369815635128947981547263	24	2.1
693	694	...8.........17.3.....3.2.69.2..1.85...5...14.4.68......6...1....4.2...97.94.....	423865791695217438187934256972341685368572914541689327256798143834126579719453862	26	1.0
694	695	71...3.9..8...4..7...........928...4.3...5..82..........2349..6.6..7.........65..	714623895385194267926758413659281734137465928248937651572349186861572349493816572	24	0.0
695	696	6...1...4.....67..53.8........1.4532.5............7..88.....1.5.2..4..9.4......8.	679315824218496753534872961987164532156283479342957618863729145721548396495631287	24	1.6
696	697	...94..6228.7......46......5.4....97......41..39....5..6.5....8...........5.6....	751948362283716549946325781524631897678259413139487256467593128892174635315862974	23	3.0
697	698	....43.7..41..7.........5..2.6.....38.4....56.5..........53......28..6.4.9..7..8.	685943172941257368327618549216785493834129756759364821468532917572891634193476285	24	0.0
698	699	....6.75........29.31..2.6...3.169..8.9...47...2.4.......85.....68...............	284169753756483129931572864543716982819325476672948315327854691468291537195637248	23	0.0
699	700	.3.4....568.........2..7.689..5...71.......2..53...9.....83..9....7......75..4...	739468215681352749542917368928543671467189523153276984216835497394721856875694132	24	2.6
700	701	..347.....5.8...........3.....9..8...6...21.72...8..4.6..5..28...52.......9..1.6.	183479652756823914942156378374915826568342197291687543637594281415268739829731465	24	1.5
701	702	..8.1..5....47....93......7.83..........2.7..52...73.4..6..92.....23....4..8..1..	278913456165478932934562817783694521641325798529187364316749285857231649492856173	25	0.0
702	703	94..1..5....2..46.3...5.82.8....3...13..4.7..5......1..9...2.....8.........9...4.	942816357785239461361457829876123594139645782524798613497582136218364975653971248	24	0.0
703	704	....6.....7.3.2.5.9...5.2.17.8..9.1..5.6.....4...2.6...8.....3.......7.6..3...9.5	825961347176342859934758261768439512352617498491825673287596134549183726613274985	25	0.0
704	705	25..4..7........3.........1.7...28...8135...46....8....6..1.....94......3......8.	253941678719685432846723591475192863981356724632478915568219347194837256327564189	22	3.3
705	706	..937...8.5...9..27.....4....8..1...41..9...7....2.14..6.......59..83.........3.6	129374568354869712786152493978431625412596837635728149863247951591683274247915386	25	0.0
707	708	6...8.4.3.4.6.1.8......3.6.........9....5....17.2.....2..3...78..7..81....3..6.2.	651782493342691587789543261428167359936854712175239846294315678567928134813476925	25	0.0
708	709	9..3.2..8.2...79..16..........4.17.68..6....1......28....2.8.5.......86.....5..9.	954312678328567914167894325295481736873629541416735289639248157541973862782156493	25	0.0
709	710	8...4.....1..78.5...4...2.....792..3..1.8..25.....3....7...6.89.49....1..5.9.....	867245931912378456534169278485792163391684725726513894173426589649857312258931647	26	2.6
710	711	....361....5.......8..14..5...6.8...8....3.76.9....81..39.5.....4....7...1....2.9	427536198165289347983714625271698534854123976396475812739852461542961783618347259	25	2.8
711	712	12.8.45...9.1..7....6.5.3..7......3..6.2.7.........1...1...5...2.5..6...4..9...2.	127834596593162784846759312754618239361297458982543167619425873275386941438971625	25	0.0
712	713	1....6...2..4...6.....8.9.3...1.5..8..7.6.3.......2...6.....52..8.9..7...9.....8.	139576842258493167746281953963145278427869315815732694674318529581924736392657481	23	1.7
713	714	....86.......4.8...4..2.3.9....1..7..3...7.56.91......36...4...2...7.....1...34..	179386524623549817845721369586412973432897156791635248368154792254978631917263485	24	0.0
714	715	......8...1.4..6..5....8..3..23...7..6..7.1.2....2....6...1.....589.....47....3.1	236157894817493625594268713982341576365879142741526938623715489158934267479682351	24	1.7
715	716	6427..8.........3.8.......5...98..4.25..6....9.......8.6...1.5.......2.17..4.....	642753819597218634813649725136987542258164973974532168369821457485376291721495386	23	1.6
716	717	..1..28...385....6....8.4.7.1.25....27.91..4.................21.5.7.8..936.......	641372895738549216529681437816254973275913648493867152987436521154728369362195784	26	1.8
717	718	.3.5........3.7.9.2.49...3...8.....3.9....62...5.1...4...2.4.........8..7.91..54.	937562481816347295254981736478629153193475628625813974581294367342756819769138542	25	0.0
718	719	42..3.9.....49......8....23...87...........4..79..3.5.36.7...9......4...2..1....8	425638917713492685698517423542876139836951742179243856361785294987324561254169378	24	0.0
719	720	4..3..1.81.8..2........169..7..5.24..62...7.............18.....6..2...........954	456397128198562473723481695379158246562934781814726539941875362635249817287613954	24	0.0
721	722	.9..3.......57..43..8..2..1.67....1.1...8...5..4..12..6.3...594.......7..8.4.....	495136728216578943378942651867254319132789465954361287623817594541693872789425136	26	3.6
722	723	718.6..5.6....7..9..5..1....7....8.4....1...5..46....3.5.8..7...8..96.4......4...	718963452642587139395241687179325864836419275524678913451832796283796541967154328	26	0.0
723	724	59...8..6......3.7...7..8.2.8..93...26...........17.6..2.96....4...7.1...........	597328416842156397613749852781693245269485731354217968128964573436572189975831624	23	1.1
724	725	.2....76..1.2......85..3...9...8............15..69.4...4...7.8...6....9......8..2	423819765719256834685743219974185623268374951531692478142937586856421397397568142	22	1.8
725	726	....57....623.....5....2.........6.8.7..81.4.63..2............91...9.2...4....37.	384157962762349851591862734415973628279681543638425197827536419153794286946218375	23	2.8
726	727	3....7..........15..92...86.5.8.........1.84.4...9...1..3.....4.4.7.....1.....953	385167492624983715719245386251874639936512847478396521893651274542739168167428953	24	3.0
727	728	...195.4.5....3..1.....786...9..82....7....34.......1.4..71....7.........56..9...	678195342524683791931247865319458276867921534245376918483712659792564183156839427	24	3.2
